id,Booking_status,Probability
47117,0,0.0109603675
47118,0,0.2740694
47119,0,0.45059574
47120,0,0.020692874
47121,0,0.28595856
47122,0,0.08329127
47123,1,0.75086653
47124,0,0.061695304
47125,0,0.20529845
47126,0,0.0074425763
47127,0,0.18289872
47128,1,0.86632586
47129,0,0.042077214
47130,0,0.008141167
47131,0,0.13035972
47132,0,0.32555014
47133,0,0.31278133
47134,0,0.12780944
47135,1,0.7743559
47136,1,0.63821006
47137,0,0.46376443
47138,0,0.057708625
47139,1,0.8680142
47140,1,0.7441727
47141,1,0.72181803
47142,0,0.4011463
47143,0,0.47705513
47144,1,0.50023896
47145,0,0.009215703
47146,0,0.0703445
47147,1,0.6799524
47148,1,0.8190932
47149,1,0.6055393
47150,1,0.62846226
47151,0,9.940495e-09
47152,1,0.77563316
47153,1,0.72315675
47154,0,0.07507964
47155,0,0.42693081
47156,0,0.16723354
47157,0,0.17880139
47158,1,0.672544
47159,1,0.89554477
47160,0,0.38944346
47161,1,0.599865
47162,1,0.9262745
47163,1,0.60580456
47164,0,0.18986267
47165,1,0.5288488
47166,0,1.4400788e-06
47167,0,0.01035156
47168,0,0.23694849
47169,1,0.9137564
47170,0,0.14344999
47171,0,0.28554097
47172,0,0.23316908
47173,1,0.86443895
47174,1,0.73244876
47175,1,0.7769049
47176,1,0.5155956
47177,0,0.13197054
47178,1,0.9528766
47179,0,0.019619124
47180,0,0.33957854
47181,1,0.7927211
47182,0,0.10695138
47183,1,0.686822
47184,0,0.10304746
47185,0,0.35603422
47186,0,0.3479461
47187,0,0.0044894395
47188,0,0.034878712
47189,1,0.972661
47190,0,0.14419228
47191,1,0.6266528
47192,0,0.10166805
47193,0,0.042018086
47194,0,0.054550424
47195,1,0.7096932
47196,0,0.36736158
47197,0,0.1786113
47198,0,0.0
47199,0,0.14044988
47200,0,0.14515296
47201,0,0.25710946
47202,1,0.61739385
47203,1,0.8745212
47204,1,0.8819897
47205,0,0.036572315
47206,0,0.3460743
47207,0,0.27605322
47208,0,0.010830186
47209,0,0.2171212
47210,0,0.30225095
47211,0,0.16738226
47212,1,0.8025313
47213,0,0.008014415
47214,0,0.11799265
47215,0,0.018517284
47216,1,0.55865574
47217,0,0.021814518
47218,0,0.15371427
47219,0,0.011085555
47220,0,0.11256668
47221,1,0.88518715
47222,0,0.1435359
47223,1,0.70864606
47224,0,0.08275329
47225,1,0.8678122
47226,0,0.23681816
47227,0,0.0010423736
47228,1,0.83642626
47229,1,0.591657
47230,0,0.34800076
47231,0,0.27187642
47232,1,0.75421834
47233,0,0.05497045
47234,0,0.25457177
47235,0,0.1281761
47236,1,0.8108228
47237,1,0.84757364
47238,0,0.27702767
47239,0,0.35896382
47240,0,0.010231673
47241,0,0.000647763
47242,0,0.4012376
47243,0,0.23169772
47244,0,0.42230615
47245,0,0.04957518
47246,1,0.8611795
47247,1,0.5276276
47248,1,0.70767635
47249,1,0.8201628
47250,1,0.6911634
47251,0,0.26189995
47252,1,0.67664045
47253,0,0.35893166
47254,0,3.380465e-31
47255,1,0.59569585
47256,0,0.0066945786
47257,0,0.3965751
47258,1,0.8687355
47259,0,0.05684589
47260,0,0.12648283
47261,0,0.25995854
47262,0,0.16268784
47263,0,0.25115952
47264,1,0.6970066
47265,1,0.9455183
47266,1,0.7534565
47267,0,0.22555877
47268,1,0.5253991
47269,0,0.06432951
47270,0,0.20256065
47271,0,0.18692957
47272,1,0.8990246
47273,0,0.2350704
47274,0,0.0018694033
47275,0,0.017549863
47276,0,0.3806009
47277,0,0.002230372
47278,0,0.3317856
47279,0,0.48902056
47280,1,0.81043494
47281,1,0.754793
47282,0,0.3276003
47283,0,0.45691842
47284,0,0.023179898
47285,1,0.6525743
47286,0,0.030285766
47287,0,0.037275683
47288,0,0.057707716
47289,1,0.9671975
47290,0,0.18499883
47291,0,0.4908037
47292,0,0.12316324
47293,0,0.40997586
47294,0,0.35653976
47295,1,0.61070716
47296,0,0.063273005
47297,1,0.7348388
47298,0,0.2665408
47299,0,1.2664579e-10
47300,0,0.13928981
47301,0,0.20560054
47302,0,0.34468907
47303,1,0.81774217
47304,0,0.21907797
47305,0,0.114513986
47306,1,0.8522212
47307,0,0.28614086
47308,0,0.13996002
47309,0,0.16306001
47310,0,0.02276122
47311,0,0.16866696
47312,1,0.67348796
47313,1,0.665658
47314,0,0.03199017
47315,0,0.24429208
47316,0,0.23300752
47317,1,0.7271163
47318,0,0.07831058
47319,0,0.10685647
47320,0,0.21206526
47321,0,0.4034285
47322,0,0.16215074
47323,0,0.37542534
47324,1,0.65977335
47325,0,0.07967118
47326,1,0.70823693
47327,1,0.7640906
47328,0,0.073823586
47329,1,0.8098766
47330,0,0.13047132
47331,0,0.074313946
47332,1,0.62953
47333,0,0.059080347
47334,0,0.028878193
47335,1,0.9864323
47336,1,0.865044
47337,0,0.39756548
47338,0,0.10311354
47339,1,0.5277875
47340,1,0.6970297
47341,1,0.8850243
47342,0,0.3954094
47343,1,0.8268652
47344,1,0.833056
47345,0,0.4575248
47346,0,0.11907137
47347,0,0.053347133
47348,0,0.12324086
47349,0,0.24758534
47350,1,0.8339002
47351,1,0.50906485
47352,1,0.6584447
47353,1,0.98283905
47354,1,0.8304132
47355,1,0.9042433
47356,0,0.3991645
47357,0,0.26979187
47358,0,0.23378235
47359,0,0.10192232
47360,0,0.36349058
47361,0,0.016440904
47362,1,0.6995592
47363,0,0.17523539
47364,0,0.012008589
47365,0,0.040749867
47366,0,0.00061195967
47367,1,0.5295451
47368,1,0.9052381
47369,0,0.033561725
47370,0,0.38842848
47371,0,0.47150412
47372,1,0.6083651
47373,1,0.8917535
47374,1,0.55601794
47375,0,0.1959329
47376,0,0.49373287
47377,0,0.17707574
47378,1,0.8772911
47379,0,0.0013992639
47380,0,0.054251812
47381,1,0.8895734
47382,0,0.09389532
47383,1,0.70416206
47384,0,0.2255404
47385,1,0.9024936
47386,0,0.1557328
47387,0,0.0313608
47388,0,0.04533168
47389,1,0.70101583
47390,0,0.019205553
47391,0,0.15378839
47392,1,0.53538287
47393,0,0.3708841
47394,0,0.2589776
47395,0,0.032555006
47396,0,0.427654
47397,0,0.12531903
47398,0,0.39048412
47399,0,0.010063958
47400,0,0.21182409
47401,1,0.9589711
47402,0,0.15341787
47403,0,0.29834625
47404,1,0.8850278
47405,0,0.069292046
47406,0,0.05002541
47407,0,0.45784336
47408,0,0.20371008
47409,1,0.7549218
47410,0,0.15521166
47411,0,0.20467877
47412,0,0.03192143
47413,0,0.2379174
47414,0,0.14695351
47415,0,0.35145435
47416,1,0.69471616
47417,0,0.078588
47418,0,0.09473287
47419,0,0.43130034
47420,0,0.3840612
47421,1,0.8791336
47422,1,0.74234146
47423,0,0.08664945
47424,1,0.7411768
47425,1,0.56325424
47426,0,0.03227514
47427,0,0.07855151
47428,0,0.43787995
47429,0,0.0007982486
47430,0,0.45463455
47431,0,0.2530961
47432,0,0.288422
47433,0,0.026150243
47434,0,0.31990278
47435,1,0.9047963
47436,1,0.66892195
47437,0,0.35189623
47438,0,0.41625175
47439,0,0.45607117
47440,0,0.09609424
47441,0,0.4851539
47442,1,0.51892877
47443,0,2.1388123e-06
47444,0,0.07001494
47445,0,0.3667405
47446,1,0.57754576
47447,0,0.10075871
47448,1,0.6103981
47449,0,0.2041847
47450,0,0.32063997
47451,1,0.96732897
47452,0,0.026324797
47453,1,0.8345013
47454,0,0.08900804
47455,0,0.02346999
47456,1,0.5207444
47457,1,0.8513335
47458,1,0.80097497
47459,0,0.11953854
47460,0,0.27859396
47461,0,0.29092813
47462,0,0.4837977
47463,0,0.37438968
47464,1,0.8372754
47465,0,0.050989706
47466,0,0.4140009
47467,0,0.021496579
47468,0,0.07264662
47469,0,0.13540667
47470,1,0.6954265
47471,0,0.050481465
47472,1,0.5898114
47473,1,0.8519945
47474,0,0.38460112
47475,1,0.803202
47476,0,0.28823617
47477,0,0.24705037
47478,0,0.32548532
47479,1,0.76457214
47480,0,0.16201736
47481,0,0.06936523
47482,0,0.28252319
47483,0,0.29262286
47484,1,0.6334875
47485,1,0.65850395
47486,1,0.75946784
47487,0,0.25719288
47488,1,0.75027156
47489,0,0.2118377
47490,0,0.33983305
47491,0,0.026303042
47492,1,0.8987083
47493,0,0.2217644
47494,1,0.6374452
47495,1,0.510574
47496,1,0.67981505
47497,0,0.2791686
47498,0,0.024001798
47499,1,0.62881655
47500,0,0.42678016
47501,1,0.7286517
47502,0,0.36690786
47503,1,0.67216206
47504,1,0.83134097
47505,0,0.11462396
47506,0,0.27743107
47507,0,0.22788395
47508,1,0.68615645
47509,0,1.271736e-08
47510,0,0.3330591
47511,0,0.0922833
47512,1,0.5664645
47513,0,0.020947922
47514,1,0.6731956
47515,0,0.18086624
47516,0,0.00025611534
47517,1,0.7084765
47518,1,0.621971
47519,1,0.6688275
47520,1,0.8341475
47521,1,0.63766044
47522,1,0.576408
47523,0,0.085079685
47524,0,0.31096065
47525,1,0.8148101
47526,0,0.029872712
47527,0,0.4869485
47528,1,0.617692
47529,0,0.05790972
47530,0,0.4176512
47531,0,0.062043432
47532,1,0.8633282
47533,0,0.12845722
47534,0,0.36430642
47535,0,0.4694998
47536,0,0.07877246
47537,1,0.95846254
47538,1,0.7578762
47539,0,0.31801185
47540,1,0.88889456
47541,0,0.016133288
47542,0,4.927488e-07
47543,1,0.6617499
47544,0,0.1371022
47545,0,0.21229145
47546,1,0.83206606
47547,1,0.6653337
47548,0,0.054495662
47549,1,0.5263341
47550,1,0.6061627
47551,1,0.80080545
47552,0,0.3506491
47553,1,0.75350755
47554,0,0.1412549
47555,1,0.83391935
47556,1,0.59980035
47557,1,0.69344884
47558,0,0.23177533
47559,0,0.017926594
47560,0,0.047043428
47561,0,0.16186093
47562,0,0.066226475
47563,1,0.6709089
47564,1,0.78976023
47565,0,0.25077587
47566,0,0.31661996
47567,0,0.014900162
47568,1,0.84345555
47569,0,0.017439682
47570,0,0.37954566
47571,0,0.23005526
47572,0,0.043819427
47573,1,0.8237023
47574,1,0.8039672
47575,1,0.5420851
47576,0,0.045199256
47577,0,0.14222029
47578,1,0.72024524
47579,1,0.53023833
47580,1,0.5543929
47581,0,0.36243087
47582,0,8.39139e-05
47583,1,0.69305885
47584,1,0.79090965
47585,0,0.3885844
47586,1,0.6214155
47587,0,0.2982775
47588,1,0.784819
47589,0,0.23931116
47590,0,0.18568894
47591,0,0.050136212
47592,1,0.78916216
47593,1,0.5010263
47594,0,0.33251452
47595,1,0.57547927
47596,1,0.8544935
47597,0,0.30443752
47598,1,0.67862576
47599,0,0.050112214
47600,0,0.26956624
47601,1,0.6851537
47602,0,0.3142652
47603,1,0.6667347
47604,0,0.4140417
47605,0,0.1788175
47606,0,0.21693087
47607,0,0.10094023
47608,0,0.14793497
47609,0,0.024067802
47610,0,0.32606217
47611,0,0.08700105
47612,0,0.01033696
47613,0,0.05979136
47614,0,0.23817489
47615,1,0.7862736
47616,1,0.79077214
47617,0,0.35102224
47618,1,0.5463823
47619,0,0.47116888
47620,0,0.089225516
47621,0,0.26407918
47622,0,0.04830372
47623,0,0.09833826
47624,0,0.025860181
47625,0,0.35376176
47626,0,0.114087515
47627,0,0.48195443
47628,0,0.11696663
47629,1,0.92788243
47630,0,0.08024265
47631,1,0.6959025
47632,0,0.3947253
47633,1,0.5999898
47634,0,0.19435905
47635,0,0.39490858
47636,0,0.4936902
47637,0,0.13093188
47638,0,0.10307871
47639,0,0.00012434756
47640,0,0.3474438
47641,0,0.08458029
47642,1,0.75532013
47643,1,0.8211382
47644,0,0.19184442
47645,1,0.77828676
47646,1,0.93186265
47647,1,0.7753511
47648,0,0.15925312
47649,0,0.22527874
47650,0,0.21142544
47651,0,0.009797897
47652,0,0.14074317
47653,0,0.049508914
47654,0,0.2248838
47655,0,0.1456159
47656,0,0.21184793
47657,0,0.066857606
47658,0,0.3058217
47659,0,0.45741814
47660,0,0.31359854
47661,0,0.39164665
47662,1,0.6334194
47663,0,0.17990093
47664,1,0.76144034
47665,1,0.5116405
47666,0,0.0983431
47667,0,5.7138005e-10
47668,1,0.8089862
47669,1,0.71858895
47670,0,0.19024128
47671,1,0.60664696
47672,0,0.031061715
47673,0,0.024621194
47674,1,0.8673269
47675,1,0.89291984
47676,1,0.809998
47677,0,0.04239933
47678,1,0.7583559
47679,0,0.49347383
47680,0,0.07010742
47681,0,0.45518303
47682,1,0.9084034
47683,0,0.08496475
47684,0,0.37315464
47685,0,0.3979063
47686,1,0.893964
47687,1,0.5854872
47688,0,0.4516268
47689,1,0.53529626
47690,0,0.11275314
47691,0,0.35402134
47692,1,0.5716161
47693,0,0.14496562
47694,0,0.14231092
47695,0,0.10878467
47696,0,0.4384612
47697,1,0.9055714
47698,0,0.23362555
47699,0,0.036583185
47700,1,0.8103925
47701,0,0.27447358
47702,0,0.24287389
47703,0,0.4268401
47704,1,0.957186
47705,1,0.80980164
47706,0,0.41822278
47707,0,0.09713783
47708,1,0.8049391
47709,0,0.016970087
47710,0,0.007902341
47711,0,0.35243937
47712,0,0.11645522
47713,0,8.027657e-07
47714,0,0.012850882
47715,0,0.40737405
47716,0,0.021443369
47717,1,0.85471374
47718,0,0.09197704
47719,1,0.5604585
47720,1,0.5642965
47721,0,0.102522254
47722,1,0.8310799
47723,0,0.32528153
47724,0,0.3383424
47725,0,0.056870565
47726,1,0.61998683
47727,1,0.93837774
47728,0,0.018594915
47729,1,0.7151713
47730,0,0.03144504
47731,0,0.007525892
47732,0,0.0024261486
47733,1,0.65682846
47734,1,0.56189233
47735,0,0.17112364
47736,0,0.37097025
47737,1,0.79985917
47738,0,0.24861127
47739,0,0.06676958
47740,0,0.1686372
47741,0,0.12238699
47742,1,0.5318205
47743,1,0.95684046
47744,1,0.7704173
47745,0,0.4572375
47746,1,0.8645109
47747,0,0.18784736
47748,0,0.11040887
47749,0,0.24953918
47750,1,0.7498937
47751,0,0.13463405
47752,0,0.4887401
47753,0,0.05834169
47754,0,0.18188484
47755,1,0.76628035
47756,1,0.964389
47757,0,0.13856818
47758,0,0.15399903
47759,1,0.79619026
47760,0,0.29892367
47761,1,0.5424476
47762,0,0.019296546
47763,0,0.012225435
47764,0,0.033280443
47765,0,0.11675271
47766,1,0.80878675
47767,0,0.34842533
47768,0,0.06802317
47769,1,0.68347704
47770,1,0.686624
47771,1,0.59504753
47772,0,0.007559244
47773,1,0.7010666
47774,1,0.53358406
47775,0,0.20398417
47776,0,0.22355728
47777,0,0.15943836
47778,0,0.0066081993
47779,0,0.1008115
47780,0,0.33747584
47781,0,0.3754814
47782,0,0.12331484
47783,0,0.13931404
47784,0,0.42051876
47785,1,0.82519996
47786,0,0.39674
47787,0,0.32356077
47788,0,0.2959563
47789,0,0.05181403
47790,1,0.7255914
47791,1,0.55088925
47792,1,0.8281368
47793,1,0.70736545
47794,1,0.7621271
47795,0,0.42535007
47796,0,0.3245492
47797,0,0.17466483
47798,0,0.33012265
47799,0,0.08405111
47800,0,0.11464731
47801,0,0.055828016
47802,1,0.73011976
47803,1,0.76565826
47804,0,0.47919795
47805,1,0.66286755
47806,0,0.07313716
47807,0,0.18860513
47808,0,0.094784945
47809,0,0.19579594
47810,0,0.027322812
47811,0,0.22683966
47812,0,0.16674118
47813,0,0.00087528
47814,0,0.0025656328
47815,0,0.112298526
47816,0,0.22645853
47817,1,0.74442196
47818,1,0.6907415
47819,1,0.5619572
47820,1,0.7522954
47821,0,0.08946453
47822,0,0.18138662
47823,0,0.12836589
47824,0,0.35514513
47825,0,0.014735896
47826,0,0.029495968
47827,0,0.04802271
47828,0,0.0
47829,0,0.21399352
47830,0,0.10041282
47831,0,0.37235638
47832,1,0.70440847
47833,0,0.38363633
47834,0,0.27146176
47835,0,0.04256686
47836,0,0.1285384
47837,1,0.6890696
47838,0,0.10730809
47839,1,0.71138066
47840,0,0.0935344
47841,1,0.8286331
47842,0,0.091040365
47843,0,0.24014467
47844,0,0.21616323
47845,0,0.0004120297
47846,0,0.090918414
47847,0,0.20529
47848,0,0.022404391
47849,1,0.6810522
47850,0,0.08981882
47851,0,0.34334213
47852,0,0.029503867
47853,1,0.70130605
47854,0,0.35567948
47855,0,0.038549636
47856,0,0.28417802
47857,0,0.44562712
47858,0,0.47981715
47859,0,0.012774531
47860,1,0.73450017
47861,1,0.7400826
47862,0,0.25290632
47863,0,0.2253808
47864,1,0.8507445
47865,0,0.17667985
47866,1,0.8791304
47867,0,0.49940714
47868,1,0.57545036
47869,0,0.3675677
47870,0,0.3886154
47871,1,0.5531616
47872,0,0.029497974
47873,0,0.45926473
47874,1,0.8265753
47875,1,0.5404163
47876,0,0.4799973
47877,1,0.7898178
47878,1,0.5465471
47879,0,0.3818865
47880,0,0.17401633
47881,1,0.7468593
47882,0,0.39935753
47883,0,0.2900319
47884,1,0.83177143
47885,1,0.55400324
47886,0,0.48464614
47887,0,0.45878044
47888,0,0.0032929762
47889,0,0.36105472
47890,0,0.037911374
47891,1,0.874841
47892,1,0.6767753
47893,0,0.0077686077
47894,0,0.15044127
47895,0,0.03175679
47896,1,0.546576
47897,0,0.047471978
47898,0,0.06766874
47899,0,0.33544478
47900,1,0.8907567
47901,0,0.4153707
47902,0,0.0512243
47903,1,0.5168206
47904,0,0.001315486
47905,0,0.021952761
47906,0,0.30175945
47907,0,0.31258684
47908,0,0.32266608
47909,0,0.03261126
47910,0,0.039152652
47911,0,0.1280986
47912,0,0.41087946
47913,0,0.28445363
47914,1,0.7013071
47915,0,0.18654276
47916,0,0.07187913
47917,1,0.74614966
47918,1,0.70076096
47919,0,0.059047956
47920,0,0.11401663
47921,0,0.22636609
47922,1,0.8631899
47923,0,0.0
47924,1,0.7159332
47925,1,0.8269801
47926,0,0.37697175
47927,0,0.28577483
47928,0,0.21470256
47929,1,0.70804447
47930,1,0.66276145
47931,1,0.57031775
47932,1,0.8427621
47933,0,0.22316946
47934,0,3.1458683e-05
47935,0,0.03857276
47936,0,0.022605225
47937,1,0.5993463
47938,0,0.103693634
47939,1,0.8708056
47940,1,0.55517995
47941,1,0.7761277
47942,0,0.49510625
47943,0,0.0111266505
47944,1,0.75197744
47945,1,0.7267187
47946,1,0.5831064
47947,0,0.055242248
47948,0,0.2894781
47949,1,0.63992083
47950,1,0.6177597
47951,0,0.37885436
47952,1,0.8731407
47953,0,0.35902518
47954,0,0.26670852
47955,1,0.8202795
47956,0,0.0877153
47957,0,0.24738999
47958,0,0.016347503
47959,1,0.67657065
47960,0,0.16518714
47961,1,0.90180594
47962,0,0.3409935
47963,0,0.46960023
47964,0,0.28547508
47965,1,0.59015393
47966,0,0.19585998
47967,0,0.21459605
47968,1,0.92635524
47969,1,0.8685744
47970,0,0.02934828
47971,1,0.9496034
47972,0,0.054480676
47973,1,0.77914196
47974,0,0.14729387
47975,0,0.30714145
47976,0,0.09115743
47977,0,0.010545592
47978,0,0.05855895
47979,1,0.84198475
47980,0,0.08157432
47981,1,0.79375833
47982,0,0.3878744
47983,0,0.10373836
47984,0,0.45500523
47985,1,0.5019576
47986,1,0.9340577
47987,0,0.1499284
47988,1,0.8217216
47989,0,0.2890478
47990,1,0.5901413
47991,0,0.081987806
47992,1,0.8139396
47993,0,0.17140652
47994,1,0.8931588
47995,0,0.13889714
47996,0,0.07520084
47997,0,0.45907953
47998,0,0.17941003
47999,0,0.13904403
48000,0,0.0075919423
48001,0,0.46715117
48002,0,0.45256257
48003,0,0.21070592
48004,1,0.7823289
48005,0,0.43107495
48006,0,0.0427705
48007,1,0.5245873
48008,0,0.17413376
48009,0,0.26563087
48010,1,0.8989803
48011,0,0.0877999
48012,0,0.34238082
48013,0,0.3091088
48014,1,0.6599805
48015,0,0.015318182
48016,0,0.013992143
48017,0,0.2313618
48018,0,0.09614804
48019,0,0.482648
48020,0,0.18996777
48021,1,0.75728136
48022,0,0.09478613
48023,1,0.77983385
48024,0,0.051005624
48025,0,0.000639668
48026,1,0.85443026
48027,0,0.03258109
48028,0,0.1646594
48029,0,0.4849585
48030,1,0.88820595
48031,1,0.6378906
48032,0,0.05632183
48033,1,0.7141782
48034,0,0.17254928
48035,0,0.34169012
48036,0,0.25280473
48037,0,0.16396154
48038,0,0.006079899
48039,0,0.33260792
48040,0,0.4104664
48041,0,0.246878
48042,1,0.82129216
48043,0,0.46965453
48044,0,0.4212073
48045,1,0.80741125
48046,1,0.60511225
48047,0,0.0042568846
48048,1,0.93011695
48049,1,0.8778454
48050,1,0.93301594
48051,0,0.1530065
48052,1,0.8699776
48053,1,0.8328137
48054,1,0.703578
48055,1,0.8820498
48056,0,0.03193055
48057,0,0.3609094
48058,0,0.05518714
48059,0,0.48373824
48060,1,0.7461143
48061,0,0.037134275
48062,0,0.48353732
48063,0,0.37764138
48064,0,0.12600367
48065,0,0.22057809
48066,1,0.6751933
48067,1,0.6500367
48068,0,0.38166586
48069,1,0.61229825
48070,1,0.6219547
48071,0,0.056185097
48072,0,0.008246928
48073,0,0.36159143
48074,0,0.069860294
48075,1,0.7817235
48076,1,0.81696594
48077,0,0.017006645
48078,0,0.0049707447
48079,0,0.013757743
48080,0,0.04617643
48081,0,0.14476223
48082,0,0.33118305
48083,0,0.33409682
48084,0,0.006042692
48085,0,0.07819516
48086,1,0.6741403
48087,0,0.04643722
48088,0,0.08463375
48089,0,0.04413525
48090,0,0.2099412
48091,0,0.081214674
48092,0,0.34533513
48093,0,0.072697334
48094,0,0.4261181
48095,1,0.5150935
48096,0,0.033802096
48097,0,0.35844892
48098,0,0.13716902
48099,1,0.5332546
48100,1,0.7114283
48101,1,0.885084
48102,1,0.5060923
48103,0,0.10836112
48104,0,0.44536498
48105,1,0.8125065
48106,0,0.16583692
48107,1,0.5702239
48108,0,1.7078014e-06
48109,0,0.00785835
48110,1,0.82077557
48111,0,0.4040286
48112,0,0.015342799
48113,1,0.83173287
48114,1,0.6083652
48115,1,0.75268173
48116,1,0.55661863
48117,0,0.4578524
48118,1,0.7014696
48119,0,0.0021778927
48120,1,0.82696915
48121,1,0.7816866
48122,0,0.25527132
48123,1,0.57055175
48124,1,0.6893141
48125,0,0.09403981
48126,1,0.91321117
48127,0,0.20595084
48128,1,0.77809554
48129,0,0.16483915
48130,1,0.9221686
48131,0,0.10518605
48132,0,0.16550757
48133,0,0.32963306
48134,1,0.8278666
48135,0,0.0452061
48136,0,0.30554226
48137,0,0.028439848
48138,0,0.43116477
48139,0,0.22993699
48140,1,0.9571452
48141,1,0.7621063
48142,0,0.37297642
48143,0,0.48748457
48144,0,0.044955272
48145,1,0.8200561
48146,0,0.01838207
48147,0,0.124562405
48148,0,0.14918119
48149,0,0.39076394
48150,0,0.37597758
48151,1,0.8640613
48152,0,0.39308363
48153,0,0.19884263
48154,1,0.55178374
48155,0,0.111867204
48156,0,0.0063436544
48157,1,0.6025816
48158,1,0.5629821
48159,0,0.05894376
48160,1,0.85476655
48161,1,0.50539654
48162,0,0.09094494
48163,1,0.902904
48164,0,0.046521116
48165,0,0.40102512
48166,1,0.74666524
48167,1,0.83676463
48168,1,0.6002182
48169,0,1.1934569e-05
48170,1,0.6013202
48171,0,0.114317745
48172,1,0.8644879
48173,1,0.75516534
48174,1,0.82828575
48175,0,0.1298169
48176,1,0.80034274
48177,0,0.10987208
48178,0,0.20595472
48179,0,0.04942266
48180,0,0.49403915
48181,1,0.8712245
48182,1,0.9341521
48183,0,0.026054138
48184,0,0.002382362
48185,1,0.57461417
48186,1,0.56908333
48187,1,0.70344585
48188,0,0.25221398
48189,0,0.00042739813
48190,1,0.83156896
48191,0,0.21580076
48192,0,0.3452637
48193,1,0.5462383
48194,1,0.9140688
48195,0,0.13011964
48196,1,0.7931244
48197,1,0.695225
48198,0,0.14126879
48199,0,1.6223558e-07
48200,0,0.4760204
48201,0,0.049266037
48202,1,0.7685865
48203,0,0.024082288
48204,0,0.096402355
48205,0,0.37935162
48206,1,0.6096545
48207,1,0.83211535
48208,1,0.8713638
48209,0,0.03234391
48210,1,0.7984163
48211,0,0.23831984
48212,0,0.035367545
48213,0,0.11572811
48214,0,0.23673528
48215,1,0.7534503
48216,1,0.8390953
48217,0,0.47901118
48218,1,0.9285683
48219,1,0.51345074
48220,0,0.02437653
48221,1,0.55772823
48222,0,0.44857568
48223,0,0.30709824
48224,1,0.8425165
48225,0,0.42103654
48226,0,0.024406709
48227,0,0.0014773633
48228,0,0.19915132
48229,0,2.3307382e-06
48230,1,0.8862944
48231,0,0.4442517
48232,0,0.37220976
48233,1,0.5094969
48234,1,0.5210254
48235,0,0.1636895
48236,1,0.90627384
48237,0,0.3648319
48238,0,0.18520853
48239,1,0.78662336
48240,0,0.035013825
48241,1,0.91824347
48242,1,0.80934167
48243,0,0.00034198715
48244,1,0.84536314
48245,0,0.025209788
48246,0,0.12887934
48247,1,0.8246945
48248,0,0.24138504
48249,1,0.6923848
48250,0,0.3120889
48251,0,0.13354847
48252,0,0.30353138
48253,0,0.48178205
48254,0,0.067147404
48255,0,0.047775403
48256,0,0.017026098
48257,1,0.86867744
48258,0,0.33292
48259,1,0.52211297
48260,1,0.5697222
48261,0,0.18982622
48262,0,0.10406229
48263,0,0.21523511
48264,1,0.56214833
48265,1,0.7674752
48266,0,0.12812205
48267,0,0.03892094
48268,0,0.19698523
48269,0,0.00015761938
48270,1,0.770448
48271,0,0.07130428
48272,1,0.5590209
48273,1,0.51652676
48274,0,0.17644498
48275,0,0.23370895
48276,0,0.0083439015
48277,1,0.7240986
48278,0,0.049038548
48279,0,0.05215197
48280,0,0.2972257
48281,0,0.24153122
48282,0,0.39871812
48283,1,0.9668467
48284,0,0.42093453
48285,0,0.20514497
48286,0,0.4716825
48287,0,0.14962567
48288,0,0.13211963
48289,0,0.17433693
48290,0,0.044934433
48291,0,0.49414006
48292,0,0.05234629
48293,0,0.33874357
48294,1,0.65893656
48295,1,0.5110762
48296,0,0.45044118
48297,0,0.26455334
48298,0,4.160491e-10
48299,1,0.8434081
48300,0,0.0028785206
48301,0,0.46522954
48302,0,0.04404016
48303,0,0.00025028267
48304,1,0.68827385
48305,0,0.3217364
48306,1,0.6546879
48307,1,0.80515045
48308,1,0.86441594
48309,0,0.13124461
48310,0,0.4864194
48311,1,0.5740608
48312,0,0.011386384
48313,0,0.08157709
48314,0,0.49448696
48315,1,0.76160526
48316,0,0.04737135
48317,1,0.906163
48318,0,0.026075935
48319,1,0.87628454
48320,1,0.59136677
48321,0,0.033013765
48322,1,0.76886356
48323,0,0.24488084
48324,0,0.09861523
48325,1,0.6296747
48326,1,0.81921744
48327,0,0.4782365
48328,0,0.19112207
48329,0,0.4637233
48330,1,0.7337978
48331,0,0.04508605
48332,1,0.745995
48333,1,0.82092327
48334,0,0.025775317
48335,0,0.18003027
48336,0,0.26668778
48337,0,0.33310452
48338,1,0.5758656
48339,0,0.04919792
48340,1,0.7664308
48341,0,0.2473194
48342,0,0.17349242
48343,0,0.22375244
48344,1,0.50299644
48345,0,0.1616759
48346,0,0.0041026287
48347,0,0.1167325
48348,0,0.3115384
48349,1,0.6089791
48350,0,0.3440696
48351,1,0.948081
48352,0,0.019582042
48353,1,0.6115589
48354,1,0.71474916
48355,1,0.54586756
48356,0,6.720409e-07
48357,0,0.24056625
48358,1,0.74824464
48359,1,0.68749094
48360,0,0.40089783
48361,1,0.65919787
48362,0,0.29808387
48363,1,0.7676904
48364,0,0.1337246
48365,1,0.6322902
48366,0,0.103664346
48367,1,0.6343443
48368,1,0.62627417
48369,0,0.44846132
48370,1,0.87630135
48371,1,0.78322023
48372,1,0.5438698
48373,1,0.69859105
48374,1,0.83767575
48375,0,0.47055143
48376,0,0.024290683
48377,1,0.6508587
48378,1,0.6841147
48379,0,0.0051851654
48380,0,0.022939693
48381,0,0.009794595
48382,1,0.8688761
48383,0,0.029208746
48384,0,0.07876059
